,0,Avg_Open_To_Buy,Avg_Utilization_Ratio,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Dependent_count,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Gender_M,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
4573,,518.0,0.804,0.0,0.0,0.0,2.0,2644.0,46.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,39.0,0.748,0.65,3.0,2126.0,3601.0,66.0
4574,,760.0,0.631,0.0,0.0,0.0,0.0,2062.0,39.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,35.0,0.631,0.75,5.0,1302.0,3785.0,63.0
4575,,1629.0,0.536,0.0,0.0,0.0,2.0,3510.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,35.0,0.66,0.884,5.0,1881.0,3808.0,81.0
4576,,14110.0,0.061,0.0,0.0,0.0,1.0,15026.0,55.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,0.721,0.8,3.0,916.0,3281.0,63.0
4577,,27186.0,0.0,0.0,0.0,0.0,2.0,27186.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,37.0,0.504,0.478,1.0,0.0,1704.0,34.0
4578,,1297.0,0.403,0.0,0.0,0.0,2.0,2174.0,45.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,36.0,0.644,0.449,6.0,877.0,4596.0,71.0
4579,,28640.0,0.03,0.0,0.0,0.0,0.0,29535.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.952,0.644,6.0,895.0,3934.0,74.0
4580,,884.0,0.703,0.0,0.0,0.0,1.0,2974.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,43.0,0.975,0.833,4.0,2090.0,4297.0,88.0
4581,,1438.3,0.0,0.0,0.0,0.0,2.0,1438.3,50.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,36.0,0.658,0.593,5.0,0.0,2329.0,43.0
4582,,7447.0,0.086,0.0,0.0,0.0,0.0,8148.0,51.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,39.0,0.819,0.891,3.0,701.0,4124.0,87.0
4583,,663.0,0.749,0.0,0.0,0.0,4.0,2646.0,48.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,31.0,0.7,0.804,6.0,1983.0,4727.0,83.0
4584,,2054.0,0.0,0.0,0.0,0.0,2.0,2054.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,24.0,0.87,0.593,2.0,0.0,2567.0,43.0
4585,,33039.0,0.043,0.0,0.0,0.0,4.0,34516.0,43.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,36.0,0.324,0.212,6.0,1477.0,1868.0,40.0
4586,,393.0,0.791,0.0,0.0,0.0,4.0,1879.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,23.0,0.836,0.692,6.0,1486.0,5202.0,88.0
4587,,14217.0,0.107,0.0,0.0,0.0,3.0,15913.0,45.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,34.0,0.632,0.792,3.0,1696.0,4472.0,86.0
4588,,8685.0,0.0,0.0,0.0,0.0,4.0,8685.0,44.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,36.0,0.666,0.6,5.0,0.0,2473.0,56.0
4589,,936.0,0.65,0.0,0.0,0.0,2.0,2676.0,60.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,52.0,0.735,0.725,4.0,1740.0,3863.0,69.0
4590,,1438.3,0.0,0.0,0.0,0.0,4.0,1438.3,58.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,36.0,0.657,0.745,6.0,0.0,4722.0,89.0
4591,,1711.0,0.0,0.0,0.0,0.0,3.0,1711.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.983,0.925,3.0,0.0,4496.0,77.0
4592,,603.0,0.766,0.0,0.0,0.0,4.0,2572.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,48.0,0.644,0.787,3.0,1969.0,4313.0,84.0
4593,,4535.0,0.0,0.0,0.0,0.0,6.0,4535.0,56.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,43.0,0.831,0.6,6.0,0.0,2342.0,40.0
4594,,4833.0,0.188,0.0,0.0,0.0,1.0,5950.0,44.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,36.0,0.57,0.679,5.0,1117.0,4682.0,89.0
4595,,1113.0,0.467,0.0,0.0,0.0,4.0,2088.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,33.0,1.144,0.735,3.0,975.0,2866.0,59.0
4596,,8386.0,0.199,0.0,0.0,1.0,2.0,10466.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,32.0,0.648,0.684,4.0,2080.0,4116.0,64.0
4597,,3200.0,0.328,0.0,0.0,0.0,1.0,4761.0,39.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,23.0,0.69,1.65,5.0,1561.0,2045.0,53.0
4598,,733.0,0.507,0.0,0.0,0.0,4.0,1488.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,45.0,0.783,0.711,4.0,755.0,4451.0,65.0
4599,,17360.0,0.092,0.0,0.0,0.0,2.0,19114.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,0.865,0.725,3.0,1754.0,4413.0,69.0
4600,,6264.0,0.169,0.0,0.0,0.0,4.0,7536.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,24.0,0.683,0.911,3.0,1272.0,4189.0,86.0
4601,,769.0,0.685,0.0,0.0,0.0,3.0,2441.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,37.0,0.893,0.682,6.0,1672.0,4439.0,74.0
4602,,11984.0,0.091,0.0,0.0,0.0,3.0,13189.0,47.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,42.0,0.708,0.66,6.0,1205.0,3821.0,83.0
4603,,1914.0,0.0,0.0,0.0,0.0,2.0,1914.0,49.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,35.0,0.677,0.414,3.0,0.0,2687.0,41.0
4604,,618.0,0.75,0.0,0.0,0.0,1.0,2468.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.775,0.54,6.0,1850.0,4483.0,77.0
4605,,1306.0,0.491,0.0,0.0,0.0,2.0,2564.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,44.0,1.156,0.87,4.0,1258.0,2673.0,43.0
4606,,728.0,0.566,0.0,0.0,0.0,3.0,1679.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,24.0,0.706,0.593,6.0,951.0,2492.0,43.0
4607,,2300.0,0.326,0.0,0.0,0.0,1.0,3410.0,44.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,0.63,0.615,4.0,1110.0,5102.0,63.0
4608,,2728.0,0.0,0.0,0.0,0.0,1.0,2728.0,45.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,38.0,0.879,0.744,6.0,0.0,4554.0,75.0
4609,,5606.0,0.213,0.0,0.0,0.0,3.0,7119.0,51.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,43.0,0.925,0.909,5.0,1513.0,4969.0,84.0
4610,,2663.0,0.246,0.0,0.0,0.0,3.0,3532.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,1.038,0.778,5.0,869.0,4297.0,64.0
4611,,5742.0,0.23,0.0,0.0,0.0,3.0,7459.0,60.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,50.0,1.001,0.581,6.0,1717.0,4328.0,68.0
4612,,712.0,0.69,0.0,0.0,0.0,3.0,2294.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,56.0,0.775,0.881,4.0,1582.0,3951.0,79.0
4613,,1663.0,0.0,0.0,0.0,0.0,2.0,1663.0,37.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,18.0,0.778,0.864,5.0,0.0,3950.0,82.0
4614,,3475.0,0.322,0.0,0.0,0.0,4.0,5129.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,42.0,0.618,0.848,4.0,1654.0,3192.0,61.0
4615,,1722.0,0.0,0.0,0.0,0.0,3.0,1722.0,53.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,37.0,0.863,0.346,3.0,0.0,2141.0,35.0
4616,,1316.0,0.491,0.0,0.0,0.0,4.0,2586.0,46.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,40.0,0.675,0.925,5.0,1270.0,4481.0,77.0
4617,,7712.0,0.114,0.0,0.0,0.0,2.0,8708.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,46.0,0.527,0.935,5.0,996.0,3927.0,60.0
4618,,8869.0,0.0,0.0,0.0,0.0,2.0,8869.0,56.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,50.0,0.721,0.8,5.0,0.0,3270.0,63.0
4619,,1305.0,0.506,0.0,0.0,0.0,3.0,2641.0,45.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,34.0,1.019,0.791,6.0,1336.0,4224.0,77.0
4620,,33468.0,0.03,0.0,0.0,0.0,2.0,34516.0,43.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.864,0.738,3.0,1048.0,4192.0,73.0
4621,,33043.0,0.043,0.0,0.0,1.0,1.0,34516.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,48.0,0.642,0.587,6.0,1473.0,4254.0,73.0
4622,,790.0,0.598,0.0,0.0,0.0,4.0,1965.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,0.657,0.74,3.0,1175.0,4579.0,87.0
4623,,1513.0,0.0,0.0,0.0,0.0,2.0,1513.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,36.0,0.854,0.719,4.0,0.0,4759.0,98.0
4624,,10543.0,0.0,0.0,0.0,0.0,3.0,10543.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,0.509,0.5,5.0,0.0,1841.0,39.0
4625,,16305.0,0.082,0.0,0.0,0.0,1.0,17764.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,42.0,0.964,0.9,6.0,1459.0,2750.0,57.0
4626,,1438.3,0.0,0.0,0.0,0.0,3.0,1438.3,50.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,1.196,0.833,4.0,0.0,4512.0,77.0
4627,,4425.0,0.305,0.0,0.0,0.0,1.0,6371.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,36.0,0.582,0.756,3.0,1946.0,3592.0,79.0
4628,,17566.0,0.085,0.0,0.0,0.0,1.0,19188.0,43.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.75,0.926,5.0,1622.0,4282.0,52.0
4629,,819.0,0.734,0.0,0.0,0.0,3.0,3076.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,47.0,0.795,0.471,6.0,2257.0,4522.0,75.0
4630,,1321.0,0.532,0.0,0.0,0.0,2.0,2822.0,49.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,42.0,1.043,1.194,3.0,1501.0,4344.0,68.0
4631,,4139.0,0.0,0.0,0.0,0.0,1.0,4139.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,37.0,0.547,0.464,3.0,0.0,2232.0,41.0
4632,,33612.0,0.026,0.0,0.0,1.0,2.0,34516.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.726,0.659,3.0,904.0,3910.0,68.0
4633,,2037.0,0.506,0.0,0.0,0.0,2.0,4121.0,43.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,23.0,0.807,1.042,5.0,2084.0,3462.0,49.0
4634,,8995.0,0.107,0.0,0.0,1.0,2.0,10074.0,42.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,36.0,0.813,0.711,6.0,1079.0,3338.0,65.0
4635,,2023.0,0.228,0.0,0.0,0.0,4.0,2621.0,43.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,36.0,0.967,0.771,6.0,598.0,4852.0,85.0
4636,,3394.0,0.0,0.0,0.0,0.0,2.0,3394.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,29.0,0.454,0.816,3.0,0.0,3115.0,69.0
4637,,16214.0,0.08,0.0,0.0,0.0,2.0,17628.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,0.603,0.617,3.0,1414.0,3991.0,76.0
4638,,2015.0,0.55,0.0,0.0,0.0,3.0,4480.0,56.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,48.0,0.772,0.682,4.0,2465.0,3331.0,74.0
4639,,1086.0,0.678,0.0,0.0,0.0,2.0,3370.0,43.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,39.0,0.673,0.628,5.0,2284.0,4084.0,70.0
4640,,12871.0,0.0,0.0,0.0,0.0,2.0,12871.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,33.0,0.598,0.606,2.0,0.0,2413.0,53.0
4641,,1089.0,0.65,0.0,0.0,0.0,2.0,3112.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,34.0,0.757,0.593,3.0,2023.0,4613.0,86.0
4642,,761.0,0.509,0.0,0.0,0.0,5.0,1551.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,49.0,0.811,0.769,1.0,790.0,2379.0,46.0
4643,,752.0,0.553,0.0,0.0,0.0,3.0,1682.0,44.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,0.903,1.03,5.0,930.0,3309.0,67.0
4644,,741.0,0.731,0.0,0.0,0.0,3.0,2758.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,36.0,0.883,1.028,5.0,2017.0,4119.0,73.0
4645,,1043.0,0.454,0.0,0.0,0.0,2.0,1909.0,49.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,39.0,0.88,0.844,5.0,866.0,4697.0,83.0
4646,,9685.0,0.145,0.0,0.0,0.0,2.0,11332.0,48.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,0.542,0.714,5.0,1647.0,4674.0,72.0
4647,,5071.0,0.33,0.0,0.0,0.0,2.0,7567.0,44.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,0.709,0.579,5.0,2496.0,4076.0,60.0
4648,,5006.0,0.258,0.0,0.0,0.0,2.0,6743.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,36.0,0.598,0.579,3.0,1737.0,1934.0,30.0
4649,,31121.0,0.052,0.0,0.0,0.0,3.0,32838.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,36.0,0.995,0.4,3.0,1717.0,2538.0,42.0
4650,,1438.3,0.0,0.0,0.0,0.0,3.0,1438.3,42.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,30.0,0.373,0.423,2.0,0.0,1693.0,37.0
4651,,1002.0,0.601,0.0,0.0,0.0,2.0,2510.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.728,0.853,5.0,1508.0,3623.0,63.0
4652,,682.0,0.787,0.0,0.0,0.0,1.0,3199.0,50.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,43.0,0.699,0.776,6.0,2517.0,4483.0,87.0
4653,,1018.0,0.469,0.0,0.0,0.0,3.0,1918.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,26.0,0.873,0.9,4.0,900.0,4237.0,76.0
4654,,17932.0,0.039,0.0,0.0,0.0,1.0,18660.0,47.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,39.0,0.403,0.303,2.0,728.0,1682.0,43.0
4655,,7591.0,0.0,0.0,0.0,0.0,3.0,7591.0,41.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,33.0,0.648,0.5,3.0,0.0,2302.0,42.0
4656,,12967.0,0.094,0.0,0.0,0.0,1.0,14315.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,37.0,0.681,0.718,6.0,1348.0,3694.0,67.0
4657,,16854.0,0.066,0.0,0.0,0.0,1.0,18038.0,64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,36.0,0.827,0.6,3.0,1184.0,4168.0,64.0
4658,,1853.0,0.0,0.0,0.0,0.0,3.0,1853.0,42.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,34.0,0.846,0.565,3.0,0.0,4544.0,72.0
4659,,2949.0,0.404,0.0,0.0,0.0,1.0,4951.0,49.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,0.684,0.55,3.0,2002.0,4192.0,62.0
4660,,32303.0,0.064,0.0,0.0,0.0,3.0,34516.0,46.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,27.0,0.584,0.821,4.0,2213.0,4492.0,71.0
4661,,1426.0,0.188,0.0,0.0,0.0,3.0,1757.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,32.0,0.879,0.516,4.0,331.0,2377.0,47.0
4662,,23421.0,0.025,0.0,0.0,0.0,4.0,24033.0,47.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,38.0,0.635,0.531,5.0,612.0,3578.0,75.0
4663,,945.0,0.712,0.0,0.0,0.0,2.0,3276.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0,0.567,0.511,5.0,2331.0,4345.0,68.0
4664,,3614.0,0.0,0.0,0.0,0.0,2.0,3614.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,0.671,0.907,4.0,0.0,4561.0,82.0
4665,,289.0,0.851,0.0,0.0,0.0,3.0,1943.0,47.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.648,0.591,6.0,1654.0,3392.0,70.0
4666,,1278.0,0.663,0.0,0.0,0.0,4.0,3795.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,25.0,0.563,0.778,2.0,2517.0,1633.0,32.0
4667,,1886.0,0.537,0.0,0.0,0.0,1.0,4075.0,43.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,30.0,0.695,0.732,3.0,2189.0,3956.0,71.0
4668,,2519.0,0.161,0.0,0.0,0.0,4.0,3001.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,41.0,0.814,0.615,6.0,482.0,2403.0,42.0
4669,,4892.0,0.146,0.0,0.0,0.0,3.0,5726.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,37.0,0.569,0.487,6.0,834.0,2311.0,58.0
4670,,443.0,0.787,0.0,0.0,0.0,3.0,2077.0,54.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,44.0,0.771,0.833,3.0,1634.0,4292.0,66.0
4671,,1436.0,0.334,0.0,0.0,0.0,4.0,2157.0,41.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,30.0,0.769,0.889,6.0,721.0,4250.0,85.0
4672,,688.0,0.662,0.0,0.0,0.0,2.0,2037.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.743,0.714,6.0,1349.0,4574.0,84.0
